,Latitude,Longitude,name,wheelchair,wheelchair:description,amenity,opening_hours,tourism,atm,website,cuisine
7155,48.1382273,11.5799965,Schuhbecks Eissalon,Partially Wheelchair Accessible,,Ice_Cream,Mo-Su 12:00-20:00,,,,
768,48.1439332,11.5786175,Schumann's,Partially Wheelchair Accessible,KEINE TOILETTEN am Abend auch im Umkreis nicht,Pub,"Mo-Fr 08:00-24:00, Sa-Su 18:00-24:00, Mo-Su 00:00-03:00, PH off",,,https://schumanns.de/de/index.html,
10622,48.139687,11.57489,Schumanns Tagesbar,Partially Wheelchair Accessible,,Restaurant,"Mo-Fr 08:00-03:00, Sa-Su 18:00-03:00",,,,
6546,48.1614183,11.574671,SchwabingWest,Partially Wheelchair Accessible,kein Rolli WC (?),Restaurant,"Mo-Th 10:00-23:00, Fr-Sa 10:00-23:59, Su 10:00-22:00",,,https://schwabing-west.com/,"German,Regional,Bavarian"
11604,48.1583432,11.569245,Schwabinger Hausarztpraxis,Fully Wheelchair Accessible,,Doctors,"Mo,Fr 08:30-11:30, Mo,Tu 14:00-17:00, Th 15:00-19:00",,,https://schwabinger-hausarztpraxis.de/,
10633,48.137249,11.563035,Schwan Restaurant,Partially Wheelchair Accessible,,Restaurant,Mo-Su 17:00-00:00,,,,
2552,48.127983,11.6211072,Schwanen Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Fr 09:00-18:00, Sa 08:00-12:00",,,https://www.schwanen-apotheke-muenchen.de,
1622,48.1375181,11.563718,Schwanthaler Apotheke,Partially Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:00-19:00, Sa 09:00-16:00",,,https://www.schwanthaler-apotheke-app.de,
3919,48.1799224,11.5130156,Schworm Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:30-18:30, Sa 09:00-13:00, Su,PH off",,,,
314,48.1146482,11.5709276,Schyrenapotheke,Partially Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:00-18:30, Sa 08:00-13:00",,,,
8097,48.1253162,11.5783434,Schülerhort Isar-Tintenklecks e.V.,Partially Wheelchair Accessible,,Childcare,,,,https://isar-tintenklecks.de/,
11547,48.111144,11.4774852,Science-Fiction-Haus,Fully Wheelchair Accessible,,,,Attraction,,https://www.br.de/extra/medienkompetenzprojekte/index.html,
329,48.1603642,11.5989983,Seehaus,Fully Wheelchair Accessible,,Parking,,,,,
4625,48.1455698,11.5604906,Seen,Partially Wheelchair Accessible,,Restaurant,"Mo-Su 11:30-15:00, 18:00+",,,https://www.seen-restaurant.de/,Chinese
2184,48.1607023,11.591586,Seerose,"limited,no",,Restaurant,"Mo-Fr 11:30-15:00, 17:30-21:00, Sa-Su 10:00-21:00",,,,
3526,48.1417761,11.4490027,Seibel's Park-Hotel,Fully Wheelchair Accessible,,,,Hotel,,,
849,48.1412843,11.5850675,Seitz Trattoria,Partially Wheelchair Accessible,,Restaurant,"Mo-Fr 11:30-23:00, Sa 18:00-23:00",,,http://www.trattoria-seitz.eu,
9426,48.1383182,11.5404652,Selbsthilfezentrum München - SHZ,Partially Wheelchair Accessible,,Social_Facility,"Mo-Fr 09:00-17:00, Sa,Su,PH closed",,,,
10720,48.0951926,11.5220193,Sendling's Special Kebap,Fully Wheelchair Accessible,,Fast Food,"Mo-Sa 10:30-21:00, PH,Su 11:00-20:30",,,,Turkish
2526,48.1246043,11.5413115,Sendlinger Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:30-18:30, Sa 08:30-12:30",,,https://www.sendlingerapotheke.de/,
1977,48.1211772,11.5437722,Sendlinger Augustiner,Fully Wheelchair Accessible,,Restaurant,"Mo-Su 11:00-01:00, PH off",,,,"German,Regional"
10736,48.1215208,11.5407327,Sendlinger Berg Fischer,Fully Wheelchair Accessible,,Restaurant,"Mo-Fr 10:00-22:00, Sa 10:00-18:00",,,,Seafood
12532,48.1981655,11.5350811,Seniorenbetreuung Feri,Fully Wheelchair Accessible,,Social_Facility,"Mo,Fr 09:00-12:00",,,,
5165,48.1165041,11.525616,Seniorencentrum,Fully Wheelchair Accessible,,Social_Facility,,,,https://www.vitanas.de/einrichtungen/senioren-centren/bayern/muenchen-am-partnachplatz/,
8881,48.1747003,11.5127921,Seniorenzentrum Bethel München,Fully Wheelchair Accessible,,Social_Facility,,,,,
7759,48.1129764,11.5484335,Senso Ristorante,Partially Wheelchair Accessible,,Restaurant,,,,https://senso-ristorante.de/,Italian
5318,48.128355,11.6024704,Seral,Partially Wheelchair Accessible,,Fast Food,"Mo-Sa 08:00-21:00, Su 11:00-20:00",,,,Kebab
8168,48.1564964,11.5835639,Serlo Education e.V. – Hochschulgruppe der LMU,Fully Wheelchair Accessible,,University,,,,https://de.serlo.org/,
9433,48.1005715,11.572228,ServiceCenter,Fully Wheelchair Accessible,,,Mo-Fr 08:00-18:00,Information,,,
13632,48.137266,11.5608735,Servus Habibi,Partially Wheelchair Accessible,,Restaurant,"Mo-Fr 12:00-14:30,17:00-24:00, Sa-Su 17:00-24:00",,,https://servus-habibi.de/,Lebanese
7318,48.1356475,11.5801447,Sesam Falafel,Partially Wheelchair Accessible,,Fast Food,"Mo-Sa 10:00-20:00, Su, PH off",,,https://www.sesamfalafel.de/,Falafel
3520,48.1480937,11.5771706,Sesam öffne dich,Partially Wheelchair Accessible,,Restaurant,"Mo-Sa 11:00-16:00, PH,Su off",,,,Arab
5816,48.1164536,11.5398961,Seven,Fully Wheelchair Accessible,,Bar,"Mo-Fr 15:00-22:00, Su 15:00-22:00",,,,
3282,48.1484933,11.5626643,Shadow Bean Cafe & Bar,Fully Wheelchair Accessible,,Cafe,"Mo-We 15:00-21:00, Th-Su 11:00-21:00, PH 11:00-21:00",,,https://www.shadowbean.com/,"Coffee_Shop,International,Spanish"
4747,48.1036159,11.5435962,Shan,Partially Wheelchair Accessible,,Restaurant,"Mo-Su 11:30-14:30, 17:30-24:00",,,https://shan-india.de/,Indian
2521,48.1463901,11.5593637,Shandiz,Partially Wheelchair Accessible,,Restaurant,11:30-23:00,,,,Persian
3316,48.1370195,11.5726604,ShaoKao,Partially Wheelchair Accessible,,Restaurant,"Mo-Sa 11:30-14:00, 17:30-23:00",,,,Asian
4348,48.1336099,11.5322859,Sheraton München Westpark Hotel,Fully Wheelchair Accessible,,,,Hotel,,,
1482,48.1599382,11.5853985,Shere Punjab,Partially Wheelchair Accessible,Stufe.- Hinweis: Straßenbereich erreichbar,Restaurant,11:30-24:00,,,,Indian
2842,48.1577381,11.5452462,Shiraj,Fully Wheelchair Accessible,,Restaurant,"Su-Fr 11:30-14:30, 18:00-23:00, Sa 18:00-23:00",,,,Indian
5942,48.152269,11.5652377,Shiva,Partially Wheelchair Accessible,,Restaurant,"Mo-Fr 11:30-14:30, PH,Mo-Su 17:30-23:00, PH,Su 12:00-14:30",,,http://www.shiva-muenchen.de,Indian
672,48.137349,11.5792627,Shoya,Partially Wheelchair Accessible,,Restaurant,"Mo-Tu 12:00-15:00, 17:00-23:00, Fr-Sa 12:00-23:00",,,,Japanese
3082,48.1381288,11.5798717,Shoya am Platzl,Partially Wheelchair Accessible,,Restaurant,Mo-Sa 12:00-23:00,,,https://www.shoya-group.de/,Japanese
256,48.1545242,11.4701234,Sibelius-Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:30-18:30, Sa 08:30-12:30, Su off",,,,
11422,48.1620292,11.5680349,Sichuan Kueche,Fully Wheelchair Accessible,,Restaurant,"Mo-Su 11:00-14:30,17:30-22:30, Tu off",,,https://www.sichuan-kueche.de/,Chinese
2394,48.1660177,11.4585731,Sidhartha,Partially Wheelchair Accessible,,Restaurant,"Mo-Sa 11:30-14:30,17:30-23:30, Su 11:30-23:30",,,,Indian
1361,48.1365382,11.5736743,Sigi Sommer (Der Spaziergänger),Fully Wheelchair Accessible,,,,Artwork,,,
6271,48.1340002,11.5655549,Sila restaurant,Partially Wheelchair Accessible,,Fast Food,24/7,,,http://www.silarestaurant.com/,Turkish
1981,48.1153218,11.5793512,Silberhorn-Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:00-19:00, Sa 09:00-13:00",,,,
828,48.1461623,11.6402324,Simit,Fully Wheelchair Accessible,,Cafe,Mo-So 07:00-18:00,,,,
5190,48.1271709,11.5946,Simplicissimus,Partially Wheelchair Accessible,,Restaurant,"Mo-Fr 17:00-01:00, Sa 17:00-01:00, PH,Su off",,,http://simplicissimus-muenchen.de/,
10903,48.1375179,11.5639674,Sindbad,Partially Wheelchair Accessible,,Restaurant,Mo-Su 08:30-17:00,,,http://sindbad-restaurant.de/,"Kebab,Turkish"
9724,48.1374471,11.5688761,Sip And Dip,Partially Wheelchair Accessible,,Cafe,,,,http://sipunddip.de,
5522,48.1590594,11.5845633,Sisha Time,Partially Wheelchair Accessible,"kein Rolli-WC. Schwelle zum Innenbereich <7cm, Wintergarten schwellenfrei",Restaurant,,,,,
10332,48.1382579,11.5715751,Sitzender Keiler,Fully Wheelchair Accessible,,,,Artwork,,,
1702,48.1423917,11.5601269,Slemani Grill Restaurant,Partially Wheelchair Accessible,,Restaurant,"Mo-Fr 11:30-22:00, Sa-Su 12:00-00:00",,,,
11370,48.1518984,11.5648988,Slurp!,Partially Wheelchair Accessible,,Restaurant,"11:00-15:00,17:30-22:00, Sa-Su,PH 11:00-22:00",,,,Noodle
8457,48.1500842,11.4420254,SmartVet Tierarztpraxis,Fully Wheelchair Accessible,,Veterinary,"Mo-Fr 09:00-19:00, Sa 10:00-18:00, Su 11:00-13:00",,,https://smartvet.de/de/praxisdetail/praxis/TierarztpraxisM%c3%bcnchen-Westkreuz.html,
10302,48.1538837,11.5576931,Social Entrepreneurship Akademie,Fully Wheelchair Accessible,,Social_Facility,,,,,
5988,48.1504033,11.5758791,Soda,Partially Wheelchair Accessible,,Pub,Mo-Su 07:45-03:00,,,,
12874,48.1395141,11.5567932,Sofitel Munich Bayerpost,Fully Wheelchair Accessible,,,,Hotel,,https://www.sofitel-munich.com/,
7682,48.1182427,11.5481005,Sofra Kebab,Partially Wheelchair Accessible,,Fast Food,Mo-Su 09:00-21:00,,,,Kebab
749,48.1219589,11.6696636,Solalinden-Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:00-18:30, Sa 08:00-13:00",,,,
7666,48.1148808,11.5757578,Solo Italia,Partially Wheelchair Accessible,,Restaurant,"Mo 17:00-22:30, Th-Sa 17:00-24:00, Su 12:00-22:30, Tu,We off",,,https://www.solo-italia.de/,Italian_Pizza
2838,48.1199436,11.5721241,Sommer,Partially Wheelchair Accessible,Eine Rampe liegt während der Öffnungszeiten normalerweise vor der Tür,Cafe,Mo-Su 07:00-18:00,,,https://sommer.cafe/,Regional
1423,48.1491477,11.5592413,Song’s Kitchen,Partially Wheelchair Accessible,,Restaurant,"Mo-Fr 11:30-14:30,18:00-23:00,Sa,Su,PH 18:00-23:00",,,,Chinese
3441,48.1301419,11.5838542,Sonne,Fully Wheelchair Accessible,,,,Artwork,,https://www.deutsches-museum.de/museumsinsel/programm/programm-a-z/planetenweg,
10576,48.135051,11.5660712,Sonnen gesundheitszentrum,Partially Wheelchair Accessible,,Doctors,,,,,
4102,48.1429421,11.5628144,Sophia's,Fully Wheelchair Accessible,,Restaurant,,,,https://www.roccofortehotels.com/de/hotels-and-resorts/the-charles-hotel/dinner/sophia-s-bar/,International
580,48.1320188,11.5975033,Sorry Johnny,Partially Wheelchair Accessible,Toiletten nur über Treppe erreichbar,Cafe,"Mo 07:30-17:00, Th 07:30-20:00, Fr 07:30-22:00, Sa 10:00-22:00, Su 10:00-17:00",,,,
8272,48.1615065,11.5875203,Souxe Meze,Fully Wheelchair Accessible,,Restaurant,"Mo-Fr 17:00-01:00, Sa, Su 12:00-01:00",,,https://www.souxemeze.de,Greek
11597,48.1195209,11.5182544,Soziale Beratungsstelle Sendling,Fully Wheelchair Accessible,,Community_Centre,,,,,
1670,48.1454078,11.5296087,Sozialgericht München,Fully Wheelchair Accessible,,Courthouse,Mo-Fr 08:30-11:30,,,,
9863,48.1316075,11.6198507,Sozialreferat – Amt für Wohnen und Migration,Partially Wheelchair Accessible,,Social_Facility,,,,https://stadt.muenchen.de/service/info/abteilung-migration-integration-teilhabe/10308039/,
8255,48.1423096,11.5537618,Sparda Café,Fully Wheelchair Accessible,,Cafe,"Mo-Th 08:00-18:00, Fr 08:00-16:00",,,,
111,48.1388502,11.5500212,Sparda-Bank,Partially Wheelchair Accessible,,Bank,"Mo 08:00-13:00,14:00-15:30, Tu 08:00-13:00,14:00-18:00, We 08:00-13:00, Th 08:00-13:00,14:00-18:00, Fr 08:00-13:00",,Fully Wheelchair Accessible,,
254,48.1834554,11.5794787,Sparkasse,Fully Wheelchair Accessible,,Bank,24/7,,Fully Wheelchair Accessible,,
3172,48.0943278,11.4821103,Spectaculum Mundi,Fully Wheelchair Accessible,,Theatre,,,,https://www.spectaculum-mundi.de/,
7328,48.1245335,11.59331,Speisesaal des Salesianum,Fully Wheelchair Accessible,,Restaurant,,,,,International
4107,48.1322839,11.5673241,Spexter,Partially Wheelchair Accessible,,Cinema,Mo-Sa 10:00-20:00,,,,
496,48.1278283,11.5994991,Spezlwirtschaft,Partially Wheelchair Accessible,,Restaurant,"Mo-Sa 17:00-01:00, Su 10:00-01:00",,,,Bavarian
6822,48.1282003,11.5958299,Spicery,Fully Wheelchair Accessible,,Restaurant,"Su-Th 17:00-22:00, Fr,Sa 17:00-23:00",,,https://www.spicery.asia/,Thai
11429,48.1941301,11.5759172,Spiel- und Begegnungszentrum am Hart,Fully Wheelchair Accessible,,Community_Centre,,,,,
11519,48.1436621,11.5597853,Spielhalle,Fully Wheelchair Accessible,,Casino,,,,,
291,48.1610736,11.5689431,Spitzweg Apotheke,Partially Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:30-18:30, Sa 08:30-13:00",,,,
6027,48.1372186,11.5373606,Sportcafe Dikefali,Fully Wheelchair Accessible,,Cafe,,,,,
2586,48.1635454,11.4667715,Sportgaststätte Obermenzing,Fully Wheelchair Accessible,,Restaurant,,,,,
13265,48.1375245,11.5704403,Sportmedizin München,Fully Wheelchair Accessible,,Doctors,,,,https://sportmedizin-muenchen.eu/,
4325,48.0968564,11.5321306,Sprachen & Dolmetscher Institut München e. V.,Fully Wheelchair Accessible,,College,,,,,
9377,48.1575318,11.4157407,St. Alto Apotheke,Partially Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:00-19:00, Sa 08:00-13:00",,,https://www.alto-apotheke.de,
13466,48.1025939,11.595609,St. Benno Einkehr,Partially Wheelchair Accessible,,Restaurant,Mo-Su 10:00-23:00,,,,
1469,48.1450768,11.5600474,St. Blasius Apotheke,Partially Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:00-18:30, Sa 09:00-13:00",,,,
1488,48.1760158,11.6272383,St. Emmeramsmühle,Fully Wheelchair Accessible,,Restaurant,"Mo-Sa 11:00-01:00, Su,PH 10:00-01:00",,,https://www.emmeramsmuehle.de/,
1824,48.1757795,11.5741697,St. Mauritius-Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Fr 09:00-18:00, Sa 09:00-13:00",,,https://www.st-mauritius-apotheke-schwabing.de,
650,48.1074963,11.6543261,St. Monika,Fully Wheelchair Accessible,,Place_Of_Worship,,,,,
3822,48.1114008,11.5259312,St. Morus Apotheke,Partially Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:00-18:30, Sa 08:00-13:00, Su off",,,https://www.morusapotheke-app.de/,
1921,48.17369,11.5853722,St. Peter Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:30-18:30, Sa 08:30-12:00",,,,
4116,48.1620154,11.4135747,St. Quirin Apotheke,Partially Wheelchair Accessible,,Pharmacy,,,,,
2427,48.1606315,11.5729507,St. Raphael-Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:30-19:00, Sa 08:30-13:30",,,https://straphael-apotheke.de,
794,48.1498243,11.6258324,St. Rita,Fully Wheelchair Accessible,,Place_Of_Worship,,,,,
1411,48.1374999,11.5348087,St. Rupertus-Apotheke,Partially Wheelchair Accessible,,Pharmacy,"Mo,Tu 08:30-19:00, We,Fr 08:30-18:30, Th 08:30-19:15, Sa 08:30-13:00",,,,
2493,48.1665021,11.5645483,St. Sebastian-Apotheke,Partially Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:30-18:30, Sa 08:00-12:30",,,,
1498,48.1282544,11.6462731,St. Veit Apotheke,Fully Wheelchair Accessible,,Pharmacy,Mo-Sa 08:00-18:30,,,http://www.st-veit-apotheke-online.de,
4009,48.1172713,11.5403956,St. Vitus Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:00-19:00, Sa 08:00-14:00",,,,
292,48.1614749,11.5678545,St.-Kilian-Apotheke,Partially Wheelchair Accessible,,Pharmacy,"Mo-Fr 09:00-19:00, Sa 09:00-13:00",,,,
2799,48.0757364,11.5427322,St.-Martin-Brunnen,Fully Wheelchair Accessible,,Drinking_Water,,,,,
11544,48.1469883,11.5682823,Staatliches Museum Ägyptischer Kunst,Fully Wheelchair Accessible,Barrierefreier Zugang befindet sich auf der Rückseite der Portalwand!,,"Tu 10:00-20:00, We-Su 10:00-18:00",Museum,,https://smaek.de/,
6011,48.1312474,11.5757021,Staatstheater am Gärtnerplatz,Fully Wheelchair Accessible,,Theatre,,,,,
3340,48.1398637,11.5667107,Stachus-Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:30-18:30, Sa 09:00-12:00",,,,
2413,48.1539415,11.5611944,Stadion an der Schleißheimer Straße,Partially Wheelchair Accessible,,Pub,"Mo,We 19:00+, Tu ""Keine freien Plätze"", Th 18:30+, Fr 18:00+, Sa 12:30+, Su 13:00+",,,http://www.stadionanderschleissheimerstrasse.de,
1619,48.1384174,11.558388,Stadt-Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:30-19:00, Sa 09:00-18:00",,,https://www.stadtapothekemuenchen.de,
1875,48.1347584,11.572862,Stadtcafe,Partially Wheelchair Accessible,Keine Rollstuhlgerechte Toilette. Lokal selbst gut zugänglich. 1 Stufe am Gebäudeeingang.,Cafe,"Mo-Th,Su 10:00-24:00, Fr-Sa 10:00-01:00",,,https://www.stadtcafe-muenchen.de/,
1952,48.2229782,11.5559879,Stadteilcafe,Fully Wheelchair Accessible,,Cafe,"Mo-Th 09:00-15:30, Fr 09:00-14:00",,,,
839,48.1719638,11.6361496,Stadtsparkasse,Fully Wheelchair Accessible,,Atm,,,,,
832,48.1674041,11.643008,Stadtsparkasse Johanneskirchen,Fully Wheelchair Accessible,,Bank,"Mo-Th 09:00-18:00, Fr 09:00-16:00",,,,
104,48.1279154,11.6043686,Stadtsparkasse München,Fully Wheelchair Accessible,,Atm,,,,,
2367,48.1448138,11.4231561,Stadtsparkasse München (Neuaubing),Fully Wheelchair Accessible,,Bank,"Mo-We,Fr 08:45-12:30,13:30-16:00, Th 08:45-12:30,13:30-18:00",,Fully Wheelchair Accessible,,
724,48.1770335,11.5730107,Stadtsparkasse München - Filiale Belgradstraße,Fully Wheelchair Accessible,,Bank,"Mo-Th 09:00-18:00, Fr 09:00-16:00",,,,
7331,48.1807268,11.5530256,Stadtsparkasse München Filiale Olympiadorf,Fully Wheelchair Accessible,,Bank,"Mo-Fr 08:45-12:30, Mo-We,Fr 13:30-16:00, Th 13:30-18:00",,Fully Wheelchair Accessible,https://www.sskm.de/,
667,48.1156393,11.5814803,Stadtsparkasse München – BeratungsCenter Giesing,Partially Wheelchair Accessible,,Bank,"Mo-Th 09:00-18:00, Fr 09:00-16:00, PH,Sa,Su off",,Fully Wheelchair Accessible,https://www.sskm.de/de/home/toolbar/filialen/stadtsparkasse-muenchen-beratungscenter-giesing-40729.html,
1915,48.1728642,11.5959684,Stadtsparkasse Verwaltungszentrum,Fully Wheelchair Accessible,,Bank,"Mo,We,Fr 09:00-12:30, Tu 14:00-16:00, Th 14:00-18:00",,Fully Wheelchair Accessible,,
10271,48.1132304,11.5776532,Stadtteilladen Giesing,Fully Wheelchair Accessible,,Community_Centre,"Tu 09:00-14:00, Th 10:00-15:00, We 13:00-18:00",,,https://www.stadtteilladen-giesing.de/,
2396,48.1783459,11.5675883,Stefan Decker,Partially Wheelchair Accessible,,Fast Food,"Mo 06:00-13:20, Tu-Fr 06:00-18:00, Sa 06:00-12:00",,,,Regional
51,48.092589,11.5502469,Steg an der Marienklause,Fully Wheelchair Accessible,,,,Viewpoint,,,
12151,48.1517389,11.5789451,Stehimbiss an der Uni,Fully Wheelchair Accessible,,Fast Food,"Mo-Fr 10:30-20:00, Sa 10:30-16:00",,,,Asian
11447,48.1746395,11.5903938,Steigenberger Hotel München,Fully Wheelchair Accessible,,,,Hotel,,https://www.steigenberger.com/hotels/alle-hotels/deutschland/muenchen/steigenberger-hotel-muenchen,
520,48.1498533,11.5642279,Steinheil Sechzehn,Partially Wheelchair Accessible,,Restaurant,Mo-Su 10:00-01:00,,,https://www.steinheil16.de/,German
9419,48.1224219,11.5441789,Stenz,Fully Wheelchair Accessible,,Cafe,"Mo-Fr 09:00-17:00, Sa-Su 09:00-18:00",,,https://www.stenz.bayern/,Regional
6805,48.1474928,11.557725,Stiglerie,Fully Wheelchair Accessible,,Restaurant,"Mo-Fr 11:30-14:30, Mo-Fr 18:00-23:00, Sa 18:00-01:00",,,https://www.stiglerie.de/,
11153,48.1448171,11.559801,Storia,Partially Wheelchair Accessible,,Restaurant,Su-Sa 11:00-01:00,,,,Italian
1885,48.1322212,11.5361165,Stragula Realwirtschaft,Fully Wheelchair Accessible,,Restaurant,"Mo-Fr 11:30-14:30,17:00-01:00, Sa 17:00-01:00",,,http://www.stragula.org,Regional
12755,48.0857404,11.5581332,Strahlentherapie Harlaching,Fully Wheelchair Accessible,,Doctors,Mo-Fr 08:00-16:00,,,https://www.die-strahlen-therapie.de/,
3225,48.1494665,11.5671026,StuCafé Audimax,Fully Wheelchair Accessible,,Fast Food,"Mo-Th 09:00-16:00, Fr 09:00-15:00",,,,
12398,48.1566431,11.5819859,StuCafé in der Mensa Leopoldstraße,Fully Wheelchair Accessible,,Fast Food,"Mo-Th 09:00-15:00 ""vorlesungsfreie Zeit"", Fr 09:00-14:30 ""vorlesungsfreie Zeit""",,,https://www.studentenwerk-muenchen.de/mensa/standorte-und-oeffnungszeiten/muenchen/,"Coffee_Shop,Sandwich"
6354,48.1550093,11.5823606,Studentencafé Leo 11,Fully Wheelchair Accessible,,Cafe,"Mo-Fr 08:00-22:30, Su 17:00-22:30",,,,
13329,48.1536177,11.5531521,Studieninformation der Hochschule München,Fully Wheelchair Accessible,,,,Information,,https://www.hm.edu/studienberatung,
10361,48.1116916,11.53669,Städtisches Haus für Kinder,Fully Wheelchair Accessible,,Childcare,"Mo,Th 07:00-17:00, Fr 07:00-16:30",,,https://stadt.muenchen.de/service/info/haus-fuer-kinder-karwendelstr-44/1052697/,
4189,48.1325626,11.5734489,SuB e.V. Schwules Kommunikations- und Kulturzentrum,Fully Wheelchair Accessible,,Community_Centre,"Mo-Th 19:00-23:00, Sa 20:00-24:00, Fr 19:00-00:00, Su 19:00-23:00",,,,
1593,48.1684691,11.6346598,SubInn Express München,Fully Wheelchair Accessible,,Fast Food,"PH,Mo-Su 11:00-22:00",,,,Kebab
392,48.1517295,11.5806459,Subway,Fully Wheelchair Accessible,"kleine Stufe am Eingang (im E-Rolli nicht zu schaffen), kein Behinderten-WC",Fast Food,"Mo-Fr 10:00-20:00, Sa 10:00-18:00",,,,Sandwich
6485,48.0992594,11.6533197,Sudermann Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:30-18:30, Sa 08:30-12:30",,,,
7792,48.1179433,11.5945816,Suhag im Waldeck,Partially Wheelchair Accessible,,Restaurant,"Mo-Su,PH 11:30-23:00",,,,Indian
312,48.1798572,11.593399,Suite Novotel,Fully Wheelchair Accessible,,,,Hotel,,https://all.accor.com/hotel/5229/index.de.shtml,
10919,48.1389164,11.5515031,Sultanahmet Köftecisi,Partially Wheelchair Accessible,,Restaurant,"Mo-Sa 10:00-23:00, Su,PH 09:00-23:00",,,,Turkish
1443,48.1514818,11.5414268,Sumi,Partially Wheelchair Accessible,,Restaurant,,,,,Sushi
7198,48.1072003,11.645043,SunnyPlus Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:00-18:30, Tu,Th 08:00-19:00, Sa 08:30-13:00",,,https://www.sanipep.de/in-der-albert-schweitzer-str-64/,
12726,48.1884945,11.5914998,Super 8 Munich City North,Fully Wheelchair Accessible,,,,Hotel,,,
1662,48.0987677,11.5210379,Suphatra Thai-Massage,Partially Wheelchair Accessible,Toiletten nicht behinderten gerecht,Social_Facility,Mo-Sa 10:00-20:00,,,,
11000,48.1266726,11.6418075,Supremo il Gelato,Fully Wheelchair Accessible,,Ice_Cream,"Mo-Su,PH 10:00-22:00",,,,
11866,48.1485449,11.5741809,Susan Boutwell Gallery,Fully Wheelchair Accessible,,,"We-Fr 12:00-18:00, Sa 12:00-15:00",Gallery,,,
